region,latitude,longitude,elevation,slope,aspect,soil_type,soil_moisture,vegetation_cover,precipitation,previous_cloudburst,temperature_celsius,humidity,wind_speed_kph,deforestation,urbanization,mining_activity,land_use,proximity_to_river,proximity_to_fault_line,landslide_occurred
Arunachal Pradesh,28.23587423,93.94286656,2102.828496,23.07857071,314.4688723,Clay,31.84844405,49.24852217,416.1467071,0,12.77120874,66.17016743,16.17255463,0,38.01512727,1,Barren,11.17500906,13.79062542,0
Karnataka,14.34473991,74.21901492,1550.904882,16.09770981,155.3758335,Sand,49.39098752,17.65152758,517.8529757,1,20.62297648,76.41453152,54.5515701,0,49.64112229,1,Agriculture,4.255414473,0,0
Meghalaya,26.06389801,91.15847388,5225.196351,5.233668325,230.6351247,Loam,25.19178232,97.20295171,391.1680107,1,32.34352764,66.35861113,42.20331195,1,16.96973035,0,Urban,5.512810713,8.742776779,0
Sikkim,27.54751873,88.68055359,4600.018857,21.00427974,80.06533441,Sand,6.446960881,18.63989244,451.7678694,0,33.73347567,20.12916976,60.67797851,0,56.10773486,0,Barren,3.905644833,15.11062652,0
Arunachal Pradesh,27.70476504,93.46381827,1088.564328,45.37253031,235.7682443,Silt,50.7866442,74.86161645,505.7034517,0,21.78292463,36.25173818,71.90834484,0,32.43952517,0,Agriculture,2.504132068,5.238246212,0
Karnataka,12.623417,74.70045558,4647.716533,29.17769475,307.5683409,Loam,75.96241918,48.58606441,152.2641829,1,21.39735225,74.43466907,10.6988139,1,0.917432216,0,Barren,2.603695394,2.46685002,0
Maharashtra,15.50849759,73.42823624,2431.153619,15.0867551,326.6177164,Clay,41.70857606,98.53355043,512.7692297,0,34.79998805,75.09872739,79.60372391,0,34.63724855,1,Forest,2.941307182,4.590680473,0
Uttarakhand,30.70642953,80.92070038,871.9356632,58.08767561,124.9403228,Loam,30.47349496,94.38989193,213.5727472,0,15.97041231,77.30552743,82.86758815,1,1.683270011,0,Forest,3.681980406,8.427414872,0
Jammu & Kashmir,33.19282938,75.72004051,21.58321947,16.61977383,189.1875085,Sand,67.67606026,72.15130319,115.1997106,0,29.15402225,50.68826792,22.97459976,0,60.83922852,0,Urban,6.429081324,13.70778779,0
Himachal Pradesh,31.90427621,76.61032258,377.8780875,38.73906651,61.12344973,Silt,57.27093436,47.57766618,296.1935144,0,13.68282698,59.18767037,54.36590336,0,21.88060125,1,Agriculture,8.997931855,13.36768564,0
Odisha,21.81804753,84.25998903,2597.996835,58.20616546,340.4334189,Loam,79.66604213,6.610605147,433.5277226,0,10.28891843,36.49375283,42.77032814,0,42.57436545,0,Forest,1.945207081,13.31545984,0
Karnataka,13.68647365,76.39184137,4681.045321,28.92058523,265.9944405,Silt,88.44182904,11.00009193,367.004552,0,10.91997151,58.8418409,58.48060366,0,45.9925044,0,Agriculture,7.202374355,4.99598849,0
Arunachal Pradesh,26.17747148,94.26364162,5545.927555,43.88771667,182.6964443,Loam,41.33021109,98.4370742,159.2192507,0,28.03042923,35.62044779,51.5367879,0,8.783007059,1,Urban,1.784829363,9.806525243,1
Tamil Nadu,9.004093914,79.67639187,32.75533399,54.58326409,38.63371317,Loam,26.0452958,81.89150925,494.022696,0,16.20806309,95.75303443,63.58924086,0,17.57516086,0,Urban,6.349441779,0.080137265,0
Himachal Pradesh,32.72641346,78.96677993,2088.151101,8.501762627,318.3970441,Silt,93.79985216,50.90357169,436.4070723,0,28.34609012,80.4585704,41.41533597,1,30.03411391,0,Forest,6.38241697,12.12248562,0
Maharashtra,17.24637139,74.67367533,571.1595093,32.11949591,292.0837634,Silt,24.35880001,33.78030887,532.2553423,0,13.99460229,34.28899201,82.01106184,1,70.73087221,0,Agriculture,8.73106891,11.3441899,0
Meghalaya,26.00729287,89.73644268,983.5887897,48.93497406,308.2943233,Silt,14.53173788,5.175626832,550.3694291,0,18.85391941,74.61057269,18.11106224,1,89.72789508,0,Forest,5.669302634,11.65049916,0
Uttarakhand,30.65414086,79.50615221,2782.432534,33.30016108,98.32026365,Loam,53.94400152,40.40046738,325.0792165,0,34.48938689,23.3282624,75.07612975,1,74.46972775,0,Barren,1.816239428,0,1
Odisha,20.40948468,84.00088514,1425.124691,64.37386585,24.74294211,Sand,25.55564201,63.14391169,559.7199856,0,28.58866837,75.66398908,48.71019669,0,34.86386834,0,Forest,7.631371297,13.21624896,0
Jammu & Kashmir,32.15493512,74.04072196,4608.795826,1.423126478,357.9882603,Silt,0,63.92089315,188.7347589,1,22.16830841,29.23285519,24.41575001,1,6.300267735,1,Forest,0.172929559,15.8888871,0
Kerala,12.15403974,77.151793,3559.607009,41.63508314,76.07227094,Sand,94.61844838,58.24402686,216.3621564,1,17.82103489,52.4253024,41.21939576,0,99.9074643,0,Agriculture,2.090728954,7.302775876,0
Odisha,19.56588591,84.46519591,1344.912136,0,60.72067823,Silt,92.44450561,4.928614633,420.7699695,0,22.87916848,44.03788437,99.60405073,0,32.9028298,0,Barren,1.174997679,20.01142782,0
Arunachal Pradesh,27.98314467,94.52049898,1771.307659,40.52343803,224.611495,Loam,25.50625865,53.71808405,262.4198985,0,17.84810229,37.49139969,8.103756054,1,20.67256632,1,Barren,7.525988031,9.371709069,0
Odisha,21.08410138,84.1260108,5616.642014,55.6870337,9.670231023,Silt,78.92789252,40.35126196,221.4432887,0,12.98429348,52.77545403,68.84507312,0,16.11109631,0,Forest,4.014560077,3.861085487,0
Himachal Pradesh,31.3131751,78.23342516,4625.351938,68.46268822,237.1114782,Sand,8.33395564,59.21004044,24.71901303,0,18.7226351,87.21922427,24.4573559,1,22.69956911,0,Forest,6.471397227,9.490054663,0
Karnataka,14.95481263,76.39291567,3419.787975,41.96802553,49.92683341,Clay,73.33191556,20.91296337,568.9875607,0,16.9068902,27.92184655,78.92775911,1,64.63963598,0,Barren,1.860502174,5.532361206,1
Tamil Nadu,10.27217965,77.3868656,1332.665164,9.722856321,203.6238199,Silt,88.49536655,32.42785315,357.8308676,0,33.7550544,93.76003022,34.03166563,1,46.67372028,0,Barren,5.855729796,5.740806083,0
Tamil Nadu,9.902748894,77.63976605,591.3615749,51.44193358,42.02566373,Sand,36.90239611,72.66543503,35.17487531,0,28.30614031,79.51295131,31.89994001,1,91.93097299,0,Agriculture,9.225739646,19.00825947,0
Jammu & Kashmir,32.60178167,75.37502747,1630.255081,41.24279552,300.4187764,Clay,41.26869618,14.74572366,37.2130261,0,33.75544958,35.56948236,27.29215183,0,0.94833547,1,Urban,2.509391628,3.174586841,0
Arunachal Pradesh,26.97684456,94.02871371,1953.210491,19.07732901,343.1616816,Clay,12.97037326,56.99838528,509.7280293,0,22.06749734,88.87723148,91.10419357,0,78.3650976,0,Forest,9.075103318,3.081648282,0
Uttarakhand,29.2999152,79.12464943,0,26.35782647,315.6065838,Silt,40.90952639,89.29217213,540.8832812,1,24.2286129,56.20042584,22.68323959,1,46.78601543,0,Barren,8.508911019,13.00483706,0
Odisha,21.681533,84.41644748,2446.558576,22.54425498,271.081429,Silt,32.44837991,69.73597356,270.1686837,0,27.69683242,58.20046834,80.93982178,0,44.27473036,0,Forest,0,12.22887469,0
Meghalaya,26.13559046,91.89099432,5679.871103,35.05958228,199.2466315,Loam,32.67473021,52.24337296,525.5515277,0,22.11766176,61.49013093,36.52583876,0,5.516596244,0,Agriculture,8.667924803,0.702654029,0
Jammu & Kashmir,34.72917587,74.07041499,1768.109548,76.28764944,80.71506543,Clay,58.87710077,25.29514733,152.0743351,0,28.6827142,32.97295397,0.608994013,0,88.49408954,0,Barren,9.14750818,0.294368035,0
Tamil Nadu,10.89850782,78.08656708,2284.765439,31.71349045,54.00208577,Loam,58.84257317,54.48389069,253.7259913,0,20.82129638,97.03966386,16.82463896,0,36.55979188,0,Forest,3.955273318,17.22819511,0
Meghalaya,25.51388214,91.8968015,3838.659581,36.23991188,96.95193467,Sand,95.48768488,20.53613614,313.089794,0,11.8659107,89.45253059,7.018194089,0,1.121377332,0,Barren,3.423838308,12.69445358,0
Meghalaya,25.02380961,90.27117759,4245.319541,9.164863382,180.6225287,Clay,35.49126729,43.8907593,397.3464648,0,25.53961702,77.94124424,54.22989271,1,87.29343077,0,Forest,3.754249387,15.77275665,0
Arunachal Pradesh,28.65096677,95.04428482,2238.52677,28.29296597,237.9815633,Sand,87.40992209,19.42389717,516.5490038,0,24.90443735,80.14740578,49.67764901,0,26.78177892,0,Agriculture,1.376799136,13.80599187,0
Tamil Nadu,8.8152972,77.70256364,4392.390412,0,121.4348461,Loam,100.7574365,29.20196379,537.3831784,1,29.18543367,68.40770603,70.73675003,0,10.80794584,0,Barren,3.2756246,5.700977607,0
Himachal Pradesh,32.20422424,77.13361159,5555.956709,57.71023598,125.1018465,Silt,32.79882822,51.00655429,349.3887431,0,28.84695074,62.87460512,14.46866642,0,35.94878173,1,Agriculture,8.903805453,6.803681562,0
Maharashtra,19.43576552,73.03395185,2892.930135,27.10927897,100.8458477,Sand,41.49152292,6.108677358,281.9092502,0,28.84655162,67.42858024,87.25263373,1,33.06227837,0,Agriculture,1.542569228,7.736993097,0
Uttarakhand,30.14047229,78.58005772,3440.62087,35.43912576,196.3334366,Loam,49.46740224,54.03464,137.3715379,1,29.37169975,51.38566639,94.7449072,1,15.86039255,0,Forest,6.672093314,5.069365404,0
Sikkim,27.3986954,88.51823693,3538.48833,24.21615989,105.6503806,Clay,33.32502757,21.87426421,581.4010881,0,13.96401277,96.4699939,56.15743987,0,27.66513022,0,Forest,1.2381208,16.28854854,0
Tamil Nadu,8.727872001,78.05375386,5498.17843,1.963032479,284.829658,Loam,44.21071309,21.71116709,385.1447453,0,24.99405107,57.00247968,24.96841961,0,86.86523914,1,Barren,3.496248159,7.683820122,0
Kerala,11.34527373,75.70649174,5792.862927,11.87602401,143.9464799,Silt,86.99445774,10.67576807,69.40411886,0,33.56860284,95.23345441,32.11604105,0,8.546355848,0,Forest,5.869735893,2.282671075,0
Uttarakhand,30.2002355,80.79806761,2472.506832,39.69138133,127.8807405,Silt,90.53338148,52.959038,443.3400368,0,21.54757618,31.72001291,45.21016532,0,84.34751116,0,Agriculture,8.261275096,3.04254529,0
Arunachal Pradesh,27.80243194,96.81881596,182.1279215,56.16450534,124.2242734,Sand,70.99040429,44.69843192,199.9234132,0,21.71237105,32.2123365,67.2011625,1,49.57842247,0,Agriculture,0,13.89774113,0
Himachal Pradesh,32.55274981,77.03133007,2392.844011,33.91758466,271.3425293,Silt,82.25105458,72.30626246,472.2710726,0,14.58868468,89.8824353,9.444209138,0,97.30935855,0,Barren,2.32727674,10.17242155,0
Uttarakhand,30.39202882,80.13498535,1434.069805,51.9501167,319.5088938,Loam,20.28622733,29.49411045,273.513266,0,29.87688344,50.23004305,7.409900167,0,29.86815131,0,Urban,1.508446087,10.91539288,0
Maharashtra,16.51292189,73.7464683,2966.04747,54.09627352,287.3145039,Clay,70.29182274,86.34337318,112.7987345,0,19.63338152,22.63969122,21.73912502,1,7.443101,0,Urban,0,2.188470556,0
Tamil Nadu,8.432800369,79.37209186,5360.918662,36.28024977,22.16680649,Clay,44.70491668,18.995906,14.25762626,0,24.04196382,59.34283948,71.46641208,0,86.13260535,0,Urban,3.085463269,13.61759764,0
Sikkim,28.0098519,88.15943666,3842.380007,31.30168579,39.54465335,Sand,61.38690153,95.48609465,423.6531263,0,25.95451629,31.96300277,32.70314154,1,87.56945375,0,Forest,4.988089653,16.04903781,0
Odisha,20.2684732,83.5112291,1884.332149,25.17390617,196.2387658,Loam,26.20640895,0.268805238,214.8328831,0,23.79895043,87.57551629,24.27079359,0,10.73472586,0,Barren,5.226524882,7.915386876,0
Arunachal Pradesh,27.47824302,96.0833349,5955.878015,18.3999382,111.6035357,Clay,23.44147568,48.72130985,511.6314204,0,28.48427383,72.74642202,85.84162825,0,23.44024636,0,Barren,1.410895545,15.55703161,0
Himachal Pradesh,30.84935216,77.02477599,5150.262552,28.56458211,239.28422,Loam,12.36452924,80.05625747,427.8142903,0,21.31219544,43.45436343,57.0064763,1,12.54978804,0,Barren,6.01592479,15.65388511,0
Karnataka,12.29647007,75.27404454,897.5154785,23.36861336,200.3232615,Silt,79.65564874,84.01158029,408.060886,1,25.68023949,93.42051469,33.71995836,0,28.8277922,0,Agriculture,0,13.45968201,0
Uttarakhand,30.32853959,79.38617426,2282.859949,48.66584024,300.5643191,Clay,10.66277217,99.70593622,549.8632578,0,25.92050252,98.46688124,86.72074555,0,11.14272924,0,Barren,4.295434297,8.04281969,0
Tamil Nadu,12.55232452,77.34864982,5467.295664,65.20265007,27.17324418,Silt,75.01797042,18.60655081,561.3768552,0,15.56080735,58.05359757,80.50408931,0,93.65305105,0,Forest,8.837424115,15.33742837,0
Himachal Pradesh,31.51539084,77.64443424,3261.618667,60.96476972,97.30551337,Silt,26.61202647,19.59167981,371.0854879,0,26.81157136,72.46193354,60.62497582,1,49.15538288,0,Agriculture,5.370201296,2.51521722,0
Uttarakhand,30.8333977,78.67051407,4479.411502,65.48119601,190.9580221,Silt,62.90699001,27.02448592,431.2239691,0,30.73160373,50.05615544,74.71996434,0,63.3984237,0,Urban,7.356980843,1.246967654,0
Sikkim,27.8174837,88.86788513,2914.354694,31.39480663,312.0581024,Silt,86.14645057,88.50094162,81.70347337,0,11.79934509,78.79814677,70.77052024,0,5.038762462,0,Forest,5.597240508,0.097592792,0
Arunachal Pradesh,29.49687767,95.82944555,3171.552406,24.4112218,70.72866368,Silt,27.0256257,3.151757821,402.4298802,0,14.2408126,44.58530245,2.540187242,0,88.60048735,0,Barren,9.345196603,15.27838031,0
Odisha,19.07866793,83.28046518,5458.225709,13.01337586,312.223584,Loam,60.40858525,83.58436507,230.2678072,1,34.7053135,43.63783907,1.656429341,1,81.11626718,0,Barren,3.895423492,12.40784238,0
Karnataka,12.94307738,76.77453304,1621.580414,58.43231139,11.2126616,Loam,88.82597994,5.07138057,34.62356419,0,33.16031909,49.50009427,55.01052508,0,90.89648875,0,Barren,3.076939152,13.01735203,0
Maharashtra,19.51154137,75.21265913,5886.87108,21.07788385,358.3008515,Loam,48.42681852,16.11568914,106.7166035,0,25.51367873,86.98776393,15.94807093,0,52.06792277,0,Barren,8.557155992,10.49333552,0
Tamil Nadu,13.24485257,78.0784184,5852.269142,67.51140065,117.2848063,Sand,58.71062696,78.86914203,431.0518613,0,16.42384124,68.31849446,61.06910989,0,84.026998,0,Urban,0.687294421,0,0
Himachal Pradesh,31.9958047,77.3397059,1542.114889,34.28680327,58.81778045,Sand,19.55927488,78.80157373,481.1208327,0,10.6122324,35.96971994,95.91281331,0,30.75963702,0,Forest,9.832051134,4.977140106,0
Tamil Nadu,8.498819146,77.98186061,4624.738944,8.542690231,42.90075105,Clay,84.10798125,7.001251023,208.3800884,0,15.10324535,67.04212351,10.13519061,1,74.44456235,0,Agriculture,3.834077646,10.7107909,0
Meghalaya,25.78926605,91.39977402,4823.484539,66.04366269,354.9511567,Silt,45.04777668,6.999278451,158.6791228,0,14.66220505,62.63790859,17.72884204,0,97.56536651,0,Agriculture,10.30835478,11.12995392,0
Arunachal Pradesh,29.04866566,95.26752843,5487.638702,36.04375277,174.808978,Clay,22.19648392,18.46586501,412.5196602,0,28.76944923,54.31670247,75.62314638,1,16.1287407,1,Urban,6.412492363,2.913789322,0
Karnataka,13.72622006,76.27230239,4802.894387,64.79144534,346.2209024,Sand,2.273302097,63.32821949,336.8785468,0,12.96022351,47.94761917,59.62248821,0,84.26870174,0,Barren,8.517687221,6.029225919,0
Meghalaya,26.1686388,91.16903233,5448.546527,35.64819076,104.02418,Loam,69.28672586,81.91176071,455.4779393,0,24.2278805,94.98145097,87.98637283,1,37.85232879,0,Forest,6.764554218,19.08905319,0
Tamil Nadu,11.60281704,79.82945888,6179.194574,45.51635956,247.6383878,Silt,0,18.59843535,437.4405163,1,31.17767918,23.57241495,40.08819095,1,43.33916889,1,Agriculture,4.925847699,18.31279344,0
Sikkim,27.58029846,88.1577638,1020.285262,55.79208657,208.9350756,Silt,18.05813991,56.0233531,9.169548585,0,22.07811658,90.08792327,79.12763913,0,31.17644565,0,Barren,5.745058915,11.34913093,0
Jammu & Kashmir,32.04658228,74.60609892,2108.23455,13.79474857,239.285842,Sand,32.43843546,68.98861828,585.260573,0,33.20406086,81.0468114,1.228692416,1,22.89465313,1,Urban,5.337910341,17.74813777,0
Arunachal Pradesh,26.06590383,91.68537443,5866.664552,45.04453501,324.9888497,Sand,45.73851861,93.79692368,570.2422103,1,12.98809748,56.09532591,52.98427037,0,75.65510222,0,Urban,8.6863157,7.07653839,0
Karnataka,13.44792621,74.94759071,1756.652855,2.392028719,21.9173623,Sand,89.53119267,68.35689103,51.41928319,0,27.89026286,61.38095396,38.44807842,0,75.7069367,0,Barren,3.50445833,12.68748218,0
Kerala,11.80804192,76.6913979,5636.840882,34.62018454,24.87752105,Sand,64.35288958,22.96088148,100.728746,0,25.56528662,85.33189963,95.6597245,0,14.04003756,1,Agriculture,9.479933508,3.428848124,0
Kerala,11.37962115,74.54644721,1610.281757,46.59711174,82.36860472,Sand,0,38.44705189,244.4015187,0,22.90316721,36.54247733,68.72876721,0,6.679654665,0,Forest,0,6.004299169,0
Himachal Pradesh,31.61206148,77.64284091,5780.71952,63.66232796,98.41715559,Sand,75.52483994,92.97845688,398.4621772,0,23.99330938,51.4910418,94.2634761,0,27.14186436,0,Agriculture,8.705467229,15.61989517,0
Odisha,22.26411469,85.70262939,2836.337742,29.43752447,55.00096062,Loam,56.94891791,6.772101785,224.38858,0,26.08348948,64.30648787,45.50906518,0,39.91686298,0,Agriculture,9.713389089,12.0307588,0
Uttarakhand,31.47059019,78.8561871,5998.142496,13.65643123,296.0126081,Sand,5.241430508,11.44964682,588.9422343,0,12.04597178,59.96959419,48.7139107,0,74.26501884,0,Forest,6.052933344,17.77853667,0
Karnataka,12.08998254,75.59236074,1200.862043,14.38029694,149.4103899,Silt,89.91097743,4.301405105,190.0833188,0,28.53299952,56.9220309,9.130722515,0,8.605635859,0,Barren,7.384236414,6.152423856,0
Maharashtra,18.09340446,73.01937834,2208.561339,55.97917696,321.8868822,Clay,61.85947784,91.10907301,42.20777395,1,30.95944937,63.61145077,18.58489512,0,86.13535982,0,Barren,8.356185067,11.45777679,0
Odisha,21.86571477,84.63134119,4542.495421,58.52118661,105.5016156,Loam,34.84051188,48.81390594,520.1542193,0,32.34004537,61.5681213,80.12144228,0,48.77747142,0,Agriculture,1.121258309,19.01588578,0
Jammu & Kashmir,34.47818612,76.43310339,3877.407962,44.25723247,186.9764694,Loam,6.170427321,8.46434185,431.6939402,0,29.88231877,29.17970862,83.26736251,1,15.60836563,1,Barren,0.131009504,5.972239616,0
Odisha,21.94649078,83.7359811,3793.545983,48.38444498,262.5357419,Clay,17.00362644,16.35521025,301.8432156,0,31.01302739,20.47259559,50.48356927,0,53.76723434,0,Barren,5.035382627,6.920014792,0
Jammu & Kashmir,34.51671884,74.78444195,0,54.4026128,92.27886918,Silt,0,52.47631548,7.028883461,0,16.05548314,55.46114039,74.66960081,0,3.520019386,0,Barren,8.522345549,18.26568747,0
Maharashtra,17.59768218,74.26973536,6134.013687,38.34444082,139.4777048,Loam,27.82232939,91.63679001,428.9789559,0,21.33134631,23.31275687,14.41594221,0,29.77575745,0,Urban,1.761536114,19.99952352,0
Jammu & Kashmir,32.24747571,76.19169309,1015.157114,10.60588579,122.9452103,Silt,54.70350949,73.59209804,12.07164326,0,27.29110192,20.28327735,70.34783692,0,0.279013041,0,Barren,0,3.183435463,0
Tamil Nadu,8.470048309,78.18885778,5252.565174,32.881096,43.93774654,Silt,24.62557527,74.83565648,395.7960225,0,27.94494792,83.66150953,93.09807064,0,17.15020224,0,Agriculture,7.367100267,3.402017181,0
Karnataka,13.02531917,76.57315639,5113.062692,16.14111717,111.4074262,Silt,30.55404331,28.5505188,148.7550529,0,17.5876692,74.07851048,2.688558171,0,48.76144337,1,Barren,7.268954044,3.597026036,0
Jammu & Kashmir,33.49517815,75.87244659,1351.586474,22.02540725,259.9246962,Silt,26.2666819,64.36411711,556.455093,0,17.98985608,78.67344771,20.52752318,1,47.16541551,0,Agriculture,10.04927136,10.67822265,0
Himachal Pradesh,32.9523479,78.68048765,2063.602196,38.24604756,342.047013,Loam,70.03358518,19.11297766,35.6606837,0,26.90368168,22.96294461,84.22580956,0,23.86347535,0,Barren,8.226597924,12.39667677,1
Maharashtra,18.50677911,75.77465721,3611.893507,64.74531075,241.3254936,Loam,66.04446199,47.49555597,8.369241453,0,29.75868471,75.31899604,55.58434913,0,28.39578551,0,Forest,2.105456505,19.91220779,0
Himachal Pradesh,30.55313922,77.71609338,3850.150095,9.78038132,53.93269563,Loam,87.9665958,39.96330717,74.4950363,0,17.78579921,56.35261167,86.0543284,0,9.262344811,0,Agriculture,9.539937936,4.441590258,0
Jammu & Kashmir,34.31143974,77.08405969,795.920619,46.05013722,145.971913,Clay,88.64123689,2.176607301,22.64303578,0,13.06350495,70.36048998,1.963553114,0,94.87924058,0,Barren,2.590158412,11.46240119,0
Kerala,8.730829956,76.86014765,2439.207424,17.64370539,68.56639984,Sand,0.64683805,33.63409574,60.20227818,0,33.88336882,89.69296931,9.390605005,0,88.599613,0,Forest,1.613304088,4.144859891,0
Odisha,22.43978921,83.83014491,1280.189782,19.3927071,160.2986794,Sand,76.36150129,47.97583778,289.6782274,0,18.34777298,83.55426186,63.01611623,0,38.46062912,1,Urban,0,18.72503248,0
